model,model_path,random_state,parent_run_id,n_features_in,feature_names_in,best_performance_tuning,concordance_index_censored,concordance_index_ipcw,integrated_brier_score,mean_cumulative_dynamic_auc
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_755.pkl,755,upbeat_stamp_cbhnr27smq,16,,-0.956550362080316,0.9255562677410494,0.9262382264789185,0.029380974852149716,0.9255827214228471
SurvivalTree_T1,raw_SurvivalTree_T1_754.pkl,754,strong_clock_m52hwbftnx,16,,-0.9075917859365277,0.7846866289002787,0.7817052472242622,0.03518319353172033,0.8080557170016658
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_734.pkl,734,dynamic_wall_s8lyy1nx5t,16,,-0.9418534221683827,0.8781840398533697,0.8673975151287352,0.032712956240423904,0.8925544474976551
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_754.pkl,754,strong_clock_m52hwbftnx,13,,-0.9617151607963247,0.8715043611186044,0.8739155300886425,0.03573846367251336,0.8818427579185116
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_758.pkl,758,helpful_scooter_l5prvh4bmb,16,,-0.9380188157166575,0.8942913740320547,0.8933937173597774,0.03213002422899388,0.9023848234489507
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_755.pkl,755,upbeat_stamp_cbhnr27smq,16,,-0.945358788676761,0.9417635747642157,0.9422433421076772,0.03214447502765916,0.9441390818944395
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_754.pkl,754,strong_clock_m52hwbftnx,13,,-0.9596733027054619,0.8821149177232264,0.8837212390487177,0.0354250030883952,0.8960047711984054
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_734.pkl,734,dynamic_wall_s8lyy1nx5t,16,,-0.9485160508782556,0.8783720274461886,0.8662082845856776,0.04381949855087953,0.8951737936246115
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_755.pkl,755,upbeat_stamp_cbhnr27smq,16,,-0.9420671494404214,0.9218020327808809,0.9229287391758564,0.0291221277704564,0.9187266962158874
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_754.pkl,754,strong_clock_m52hwbftnx,13,,-0.9571209800918836,0.8609837244852082,0.8639076574159058,0.03466826731524616,0.8747163623831355
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_733.pkl,733,clever_cumin_h3g3qhgs1p,16,,-0.9360786724031961,0.835609054976644,0.821583091059297,0.03779820444905547,0.8741816670066639
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_734.pkl,734,dynamic_wall_s8lyy1nx5t,16,,-0.9421487603305785,0.8727793965598271,0.8625742924784205,0.02938729634827976,0.8887100576412902
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_755.pkl,755,upbeat_stamp_cbhnr27smq,13,,-0.9572086899275839,0.9292189359948723,0.928952770794007,0.03040727668915337,0.9308288942337567
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_754.pkl,754,strong_clock_m52hwbftnx,13,,-0.940261356565028,0.8617930042262386,0.8632408480630558,0.034762970180585356,0.8809245635591602
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_758.pkl,758,helpful_scooter_l5prvh4bmb,16,,-0.9380188157166575,0.8928957320367369,0.8878546046654903,0.0350098395011664,0.9091853081339175
SurvivalTree_T0,raw_SurvivalTree_T0_718.pkl,718,neat_pummelo_g553w98706,7,,-0.8336092715231788,0.7751594122539507,0.7794886925114077,0.03855393698624417,0.77480360427157
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_718.pkl,718,neat_pummelo_g553w98706,10,,-0.8856230031948882,0.8209962110710656,0.827145905229165,0.036732848769379454,0.8170321383436419
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_734.pkl,734,dynamic_wall_s8lyy1nx5t,16,,-0.9587004405286343,0.8602312247391672,0.8504771162481435,0.02912498609758383,0.8767175550339354
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_718.pkl,718,neat_pummelo_g553w98706,16,,-0.8919085855466338,0.8161907402273357,0.8235770329906816,0.036890649282283396,0.8090751932569223
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_733.pkl,733,clever_cumin_h3g3qhgs1p,13,,-0.939165409753645,0.8024613726194754,0.7757997771204913,0.0403503973507585,0.8545640210350496
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_718.pkl,718,neat_pummelo_g553w98706,16,,-0.8900552486187845,0.8083356436558543,0.8147520385989997,0.03512184288304894,0.7923749711468446
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_755.pkl,755,upbeat_stamp_cbhnr27smq,13,,-0.9370967741935484,0.9162164636938009,0.9131259200450534,0.031796821899201626,0.9215071997606784
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_754.pkl,754,strong_clock_m52hwbftnx,13,,-0.9508400746733043,0.8590954050894704,0.8572054669706047,0.03828843036216828,0.8782397682399218
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_718.pkl,718,neat_pummelo_g553w98706,16,,-0.9155503785672685,0.8218279271786342,0.8287404334807669,0.03467809667307704,0.8093385720518388
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_734.pkl,734,dynamic_wall_s8lyy1nx5t,16,,-0.933920704845815,0.8645079424757965,0.8548282632974683,0.042546208272243945,0.8811900929799721
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_733.pkl,733,clever_cumin_h3g3qhgs1p,7,,-0.8899815611555009,0.7799137621272009,0.7579837420057491,0.039560084259238855,0.8281088786243324
SurvivalTree_T1,raw_SurvivalTree_T1_733.pkl,733,clever_cumin_h3g3qhgs1p,7,,-0.9223227752639518,0.7597466762486526,0.7336369003504082,0.03664289932723742,0.8225046041134826
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_733.pkl,733,clever_cumin_h3g3qhgs1p,13,,-0.9496004917025199,0.8422565576715775,0.8208311406224382,0.03584770208869818,0.8693515344480248
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_733.pkl,733,clever_cumin_h3g3qhgs1p,13,,-0.9569760295021512,0.8379446640316206,0.815931548461885,0.0364931862561312,0.8689132625859033
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_755.pkl,755,upbeat_stamp_cbhnr27smq,16,,-0.9434180138568129,0.8878307847266734,0.8808323315179502,0.028653138877467375,0.8914898879366814
SurvivalTree_T0,raw_SurvivalTree_T0_704.pkl,704,calm_fig_qn1y6x8trh,4,,-0.9170149253731343,0.7860232495268992,0.7515196650458873,0.036517344637639886,0.8255595206388392
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_704.pkl,704,calm_fig_qn1y6x8trh,16,,-0.942433234421365,0.8617644408398666,0.8387796521247628,0.03638623278665734,0.8888722430784307
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_733.pkl,733,clever_cumin_h3g3qhgs1p,13,,-0.9440688383527965,0.8355192238591448,0.8140248527049921,0.036047304077679296,0.8659855619618753
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_754.pkl,754,strong_clock_m52hwbftnx,13,,-0.9296826384567517,0.8355363726283608,0.8264768472858377,0.03822996396864795,0.8518271617304881
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_704.pkl,704,calm_fig_qn1y6x8trh,16,,-0.9406528189910979,0.8656393619897269,0.8389811118227032,0.03634296721726897,0.8967475379857315
SurvivalTree_T0,raw_SurvivalTree_T0_697.pkl,697,funny_crowd_1lvhmhyszs,4,,-0.899166232412715,0.5299785867237687,0.5412150206087263,0.041399043494624116,0.5201675557613598
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_697.pkl,697,funny_crowd_1lvhmhyszs,13,,-0.9388133498145859,0.8710742326909351,0.8724379861110638,0.03723812795612227,0.8769005454172357
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_718.pkl,718,neat_pummelo_g553w98706,7,,-0.9234088457389428,0.7910544311985953,0.7921879049279228,0.03640271442686997,0.7963381263945339
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_704.pkl,704,calm_fig_qn1y6x8trh,10,,-0.9174412247129579,0.8249977471388663,0.8029286032959522,0.03657563057669132,0.8481592946179112
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_697.pkl,697,funny_crowd_1lvhmhyszs,13,,-0.946229913473424,0.8727694503925767,0.8745692612388598,0.036529135557045275,0.8797511321574342
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_734.pkl,734,dynamic_wall_s8lyy1nx5t,10,,-0.9669603524229075,0.8646959300686154,0.8557667426707526,0.027937073630871095,0.8838139092412955
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_733.pkl,733,clever_cumin_h3g3qhgs1p,13,,-0.9373079287031346,0.8330488681279196,0.8119059482348967,0.0357862577332085,0.8615867627918459
SurvivalTree_T0,raw_SurvivalTree_T0_694.pkl,694,helpful_mango_qg1lfrlv3j,7,,-0.8711674528301887,0.7090534979423868,0.6988935036938732,0.040871427369079553,0.7443456351403498
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_697.pkl,697,funny_crowd_1lvhmhyszs,13,,-0.9017305315203955,0.8508208422555318,0.8518229622306889,0.03791235783855247,0.8598072416617835
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_694.pkl,694,helpful_mango_qg1lfrlv3j,13,,-0.9342258440046566,0.8170096021947874,0.8078138544661734,0.03891329696630912,0.8393051016453782
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_704.pkl,704,calm_fig_qn1y6x8trh,13,,-0.9233737596471885,0.8649184464269623,0.8429913723876777,0.03518512750036915,0.8920414594153652
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_694.pkl,694,helpful_mango_qg1lfrlv3j,13,,-0.9342258440046566,0.8181069958847736,0.8085000842546943,0.03811416855413023,0.8426636478339888
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_694.pkl,694,helpful_mango_qg1lfrlv3j,10,,-0.9214202561117578,0.7927754915409236,0.778445134807871,0.037664203581266036,0.8392511140128767
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_697.pkl,697,funny_crowd_1lvhmhyszs,10,,-0.9530284301606922,0.8577801570306923,0.8530492011981584,0.03681425077103571,0.882871432155835
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_718.pkl,718,neat_pummelo_g553w98706,13,,-0.8770226537216829,0.7898992699380833,0.7904362018429179,0.03655650197177863,0.7894823596352665
SurvivalTree_T1,raw_SurvivalTree_T1_718.pkl,718,neat_pummelo_g553w98706,13,,-0.9406688241639698,0.8227058497366232,0.8179984684962157,0.03184986220146483,0.834378873849203
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_718.pkl,718,neat_pummelo_g553w98706,13,,-0.9470198675496688,0.8564827649939931,0.861121787515173,0.03467094435397918,0.8496879074488815
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_733.pkl,733,clever_cumin_h3g3qhgs1p,7,,-0.9342347879532883,0.8159809558030902,0.7943751788763894,0.03908637816217156,0.8537138982843253
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_718.pkl,718,neat_pummelo_g553w98706,16,,-0.9508830022075055,0.8793087515017096,0.880248518833362,0.03381106859135429,0.8813612449005352
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_694.pkl,694,helpful_mango_qg1lfrlv3j,16,,-0.9318975552968568,0.8403292181069959,0.8330210552024078,0.036905434467374564,0.8716322256294753
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_718.pkl,718,neat_pummelo_g553w98706,16,,-0.9428263214670982,0.8832825062378709,0.8849145534927451,0.030788835562243898,0.88128091262219
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_704.pkl,704,calm_fig_qn1y6x8trh,10,,-0.9196859903381642,0.8369379111471569,0.8056542295386587,0.03719703242667646,0.8785752443616102
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_697.pkl,697,funny_crowd_1lvhmhyszs,10,,-0.9332509270704573,0.8652748037116346,0.8615124719020603,0.044735430502241304,0.8877292524688521
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_718.pkl,718,neat_pummelo_g553w98706,16,,-0.9390507011866235,0.8866093706681453,0.890820629271585,0.03049541578650158,0.8847334001342237
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_733.pkl,733,clever_cumin_h3g3qhgs1p,7,,-0.9256299938537185,0.7987333812432627,0.777915667752775,0.039417057750051054,0.8419819900172301
SurvivalTree_T0,raw_SurvivalTree_T0_692.pkl,692,stoic_jackal_31fv1hhc05,4,,-0.8477232406859846,0.7933029612756264,0.772353735374486,0.04132601574199094,0.8252496826265893
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_692.pkl,692,stoic_jackal_31fv1hhc05,13,,-0.9617571059431524,0.8581321184510251,0.8258982638725879,0.037256175576416056,0.8999257802667031
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_704.pkl,704,calm_fig_qn1y6x8trh,10,,-0.8922101449275363,0.7977381274218257,0.7671728038959177,0.03806363243666244,0.8349924057855398
SurvivalTree_T1,raw_SurvivalTree_T1_704.pkl,704,calm_fig_qn1y6x8trh,13,,-0.9368798235942668,0.8670811931152563,0.8458519941117763,0.03316450095735684,0.9037755316699055
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_692.pkl,692,stoic_jackal_31fv1hhc05,13,,-0.9472868217054263,0.8594077448747153,0.8286324919042828,0.035768640591478544,0.8992184871025307
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_704.pkl,704,calm_fig_qn1y6x8trh,16,,-0.9400593471810089,0.8838424799495359,0.8459766031554115,0.029062505439372638,0.935551880102755
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_694.pkl,694,helpful_mango_qg1lfrlv3j,13,,-0.9359720605355064,0.8449931412894376,0.8393635975840171,0.03855223060431797,0.8733151810152496
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_692.pkl,692,stoic_jackal_31fv1hhc05,10,,-0.9488372093023256,0.8587699316628702,0.8344398039562761,0.03640899853455972,0.8929509056933685
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_697.pkl,697,funny_crowd_1lvhmhyszs,4,,-0.8803030303030303,0.8557280513918629,0.849572922341778,0.03900355591146,0.889497765334259
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_704.pkl,704,calm_fig_qn1y6x8trh,16,,-0.9359050445103858,0.8933044967108228,0.8636132264198466,0.033788557968689195,0.9335825288026005
SurvivalTree_T1,raw_SurvivalTree_T1_697.pkl,697,funny_crowd_1lvhmhyszs,10,,-0.9555616139585605,0.8473411848679515,0.8407441340357134,0.034195784546636035,0.8667163467056703
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_697.pkl,697,funny_crowd_1lvhmhyszs,13,,-0.9400494437577256,0.8979300499643112,0.8999647971280843,0.031234969978299058,0.9045633032157047
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_704.pkl,704,calm_fig_qn1y6x8trh,16,,-0.9476295479603087,0.8955573578444624,0.8664724462683989,0.03173982903222576,0.9338578369619907
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_718.pkl,718,neat_pummelo_g553w98706,16,,-0.9439050701186623,0.8725626097403197,0.8756242277663795,0.037499014351320886,0.8654065730471959
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_697.pkl,697,funny_crowd_1lvhmhyszs,13,,-0.9487459105779716,0.9052462526766595,0.9081617137161451,0.03435840611639768,0.9096136757651762
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_697.pkl,697,funny_crowd_1lvhmhyszs,13,,-0.9465648854961832,0.8858850820842256,0.8872577070292889,0.03219946522662033,0.8893930461947774
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_692.pkl,692,stoic_jackal_31fv1hhc05,13,,-0.92193968066233,0.8564009111617312,0.8372542366058032,0.03650427851916208,0.8857361172514449
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_704.pkl,704,calm_fig_qn1y6x8trh,16,,-0.9454244762954797,0.8946562133910065,0.8709668578015156,0.031101143534576995,0.9271629052799594
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_694.pkl,694,helpful_mango_qg1lfrlv3j,13,,-0.8604105571847507,0.8452217649748514,0.8387610169199688,0.03789913294173274,0.8664959118666393
SurvivalTree_T1,raw_SurvivalTree_T1_694.pkl,694,helpful_mango_qg1lfrlv3j,10,,-0.9493952896244431,0.8516689529035208,0.8417830294408856,0.0356544988590205,0.876802208292036
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_694.pkl,694,helpful_mango_qg1lfrlv3j,13,,-0.9495926680244399,0.8887059899405578,0.8914812905739612,0.03564826815044936,0.8909731595856206
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_697.pkl,697,funny_crowd_1lvhmhyszs,13,,-0.9547437295528899,0.8494825124910778,0.842809076089208,0.03207373181796385,0.8675909020133701
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_694.pkl,694,helpful_mango_qg1lfrlv3j,13,,-0.9531568228105907,0.8908093278463649,0.8933380499695598,0.04484372301097021,0.8926187596567682
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_718.pkl,718,neat_pummelo_g553w98706,13,,-0.9503775620280475,0.8671102485907033,0.8624263935875093,0.029962428944167317,0.8782532931856704
SurvivalTree_T0,raw_SurvivalTree_T0_667.pkl,667,keen_energy_m76q3vvp61,13,,-0.9290523045054376,0.6554324550786705,0.6678102274440613,0.042212554192749746,0.6306769927605771
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_667.pkl,667,keen_energy_m76q3vvp61,13,,-0.9391154508902929,0.8232008192905689,0.8307667541455777,0.037443280390616104,0.8247752722152427
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_694.pkl,694,helpful_mango_qg1lfrlv3j,16,,-0.9465376782077393,0.8823045267489712,0.886341845167829,0.03298690720854796,0.882388002984579
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_667.pkl,667,keen_energy_m76q3vvp61,13,,-0.9236071223434807,0.8061632995065636,0.8142730763816483,0.038767405636314936,0.8076663347586077
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_692.pkl,692,stoic_jackal_31fv1hhc05,13,,-0.9059431524547804,0.8456492027334852,0.8248502587842073,0.04066906404064397,0.8764558274410663
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_667.pkl,667,keen_energy_m76q3vvp61,16,,-0.9264790350373349,0.7959687179964622,0.808836084177649,0.037973551533534405,0.7807702006658088
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_704.pkl,704,calm_fig_qn1y6x8trh,13,,-0.9310915104740904,0.8760475804271425,0.841601676355067,0.03363349481051237,0.9223981196752878
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_697.pkl,697,funny_crowd_1lvhmhyszs,10,,-0.9418181818181818,0.8651855817273376,0.8583109236548219,0.035191604109121255,0.8857300268986309
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_694.pkl,694,helpful_mango_qg1lfrlv3j,13,,-0.9490835030549898,0.8524919981710105,0.8480990542267807,0.0334743437210723,0.8655201628227266
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_667.pkl,667,keen_energy_m76q3vvp61,7,,-0.9264629725530813,0.7834000558607206,0.7971908996724264,0.038758163156849344,0.7696744220941587
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_692.pkl,692,stoic_jackal_31fv1hhc05,13,,-0.9423772609819121,0.8195444191343964,0.7860158107521088,0.03874757075404947,0.8669242203848762
SurvivalTree_T1,raw_SurvivalTree_T1_692.pkl,692,stoic_jackal_31fv1hhc05,10,,-0.9401685393258427,0.8758086560364464,0.8464280363632948,0.029131647473708888,0.925243793576088
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_692.pkl,692,stoic_jackal_31fv1hhc05,16,,-0.9204134366925064,0.9042369020501139,0.882549612874989,0.02766485244665501,0.9378732269182156
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_704.pkl,704,calm_fig_qn1y6x8trh,16,,-0.9355016538037486,0.8423447778678922,0.8055951660338007,0.033688064570450545,0.8863131557632039
SurvivalTree_T0,raw_SurvivalTree_T0_654.pkl,654,good_nut_2slf1q3gnh,7,,-0.878698224852071,0.723538990410711,0.730333318228299,0.04215541595097551,0.7318206217993307
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_654.pkl,654,good_nut_2slf1q3gnh,16,,-0.9449818621523579,0.7896688981364212,0.7911352417882185,0.039212298044700736,0.7870355778680547
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_692.pkl,692,stoic_jackal_31fv1hhc05,16,,-0.9328165374677002,0.9084282460136675,0.8898748013830421,0.02859076084245362,0.9383400645214907
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_697.pkl,697,funny_crowd_1lvhmhyszs,7,,-0.936969696969697,0.905870806566738,0.9030595204028691,0.03284079973169254,0.9238946901187466
SurvivalTree_T0,raw_SurvivalTree_T0_665.pkl,665,amusing_coconut_pm2jwmkd48,10,,-0.8707833047455689,0.8194896851248643,0.8277633946636254,0.03900954131887203,0.7828038880875009
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_665.pkl,665,amusing_coconut_pm2jwmkd48,13,,-0.8957158962795941,0.8265472312703583,0.8435366145404497,0.039431351650062924,0.7769997885450274
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_692.pkl,692,stoic_jackal_31fv1hhc05,16,,-0.9478036175710595,0.8971298405466971,0.875037493784534,0.029206237491495188,0.9340999610801604
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_654.pkl,654,good_nut_2slf1q3gnh,16,,-0.941354292623942,0.7948254025692058,0.7959736800853915,0.03990118427616848,0.7939528304270738
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_667.pkl,667,keen_energy_m76q3vvp61,7,,-0.9166235111341274,0.7642212084535891,0.7763005366309687,0.0430863507042664,0.7607087928234648
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_665.pkl,665,amusing_coconut_pm2jwmkd48,13,,-0.8976558033161807,0.6661690191820485,0.6793492909735795,0.03837863010364785,0.6368923913033566
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_654.pkl,654,good_nut_2slf1q3gnh,16,,-0.9213153258954786,0.7808033291116337,0.7830705682004638,0.03668718826873662,0.7769250172687343
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_694.pkl,694,helpful_mango_qg1lfrlv3j,10,,-0.9388824214202561,0.8778235025148605,0.8749325479694426,0.03948883864205222,0.8897490962716152
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_665.pkl,665,amusing_coconut_pm2jwmkd48,13,,-0.8890794739851343,0.8123416576185306,0.8299618334800537,0.03707002567995607,0.7566615671820384
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_692.pkl,692,stoic_jackal_31fv1hhc05,16,,-0.948876404494382,0.869248291571754,0.8423246989991002,0.030225392635831783,0.9200154722028171
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_654.pkl,654,good_nut_2slf1q3gnh,16,,-0.9301233118027011,0.7817984440021711,0.7865423933010497,0.03632686756337767,0.7858158240542268
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_665.pkl,665,amusing_coconut_pm2jwmkd48,13,,-0.9018538713195202,0.8346905537459284,0.8523372084659014,0.036359893565721675,0.7827474227691719
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_667.pkl,667,keen_energy_m76q3vvp61,7,,-0.9225789746245469,0.7847034726747975,0.7928338537756697,0.04090931823110131,0.777391165222583
SurvivalTree_T1,raw_SurvivalTree_T1_667.pkl,667,keen_energy_m76q3vvp61,13,,-0.8974624546866908,0.7208825993855321,0.7183443024479756,0.03854427437686037,0.742958712041034
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_667.pkl,667,keen_energy_m76q3vvp61,13,,-0.9391199517781796,0.8716134438134252,0.8728193388080505,0.03149097917145519,0.8787308716774117
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_694.pkl,694,helpful_mango_qg1lfrlv3j,13,,-0.9398472310630172,0.9080475537265661,0.9088723063110486,0.03266946416619146,0.9166995344783934
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_667.pkl,667,keen_energy_m76q3vvp61,16,,-0.9397227245328511,0.8632343357229308,0.8674315359880265,0.03631507825948324,0.8681264600824313
SurvivalTree_T0,raw_SurvivalTree_T0_619.pkl,619,amiable_fig_ylw3r7fxj6,13,,-0.8611425339366516,0.7101520572450805,0.7102467536253242,0.041521206653290905,0.7055316868733541
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_619.pkl,619,amiable_fig_ylw3r7fxj6,16,,-0.9530542986425339,0.8368515205724508,0.8270117779800417,0.038694127049033814,0.8600778667747598
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_667.pkl,667,keen_energy_m76q3vvp61,16,,-0.9383720930232559,0.8480588399590355,0.8492552217587621,0.03456847326965619,0.8562607561562979
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_619.pkl,619,amiable_fig_ylw3r7fxj6,16,,-0.9570135746606335,0.8462432915921289,0.8350143184725888,0.03826123975677758,0.8731667806089657
