model,model_path,random_state,parent_run_id,n_features_in,feature_names_in,best_performance_tuning,concordance_index_censored,concordance_index_ipcw,integrated_brier_score,mean_cumulative_dynamic_auc
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_535.pkl,535,d17a0bb3-2218-4551-8723-99df44e1f596,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8362231605426287,0.812091040234118,0.033728822806809194,0.8872508266023961
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_533.pkl,533,1f846330-efb4-424d-8d29-bc04b902b701,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.7352097028052959,0.7402665187974685,0.034225759608291655,0.7175304894786497
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_517.pkl,517,e7b19c56-c3b4-43af-93ab-19341856057e,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.7998289521065899,0.7899560109218924,0.03733948780529006,0.8387257191769807
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_462.pkl,462,8e0454b3-2c42-479f-9f73-4d66cce20c71,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.7665421558164355,0.7531195884197082,0.03465748926779555,0.8126227481365011
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_460.pkl,460,a07ca62b-bcaf-4d18-b08a-5f2604b3edd9,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8378987204901784,0.8146830606059953,0.03131084050632641,0.8805398521438156
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_459.pkl,459,a75d2526-8360-44a1-95be-484dd52acda6,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.7926873361655971,0.7828147601351421,0.03226248301782075,0.8183910179155972
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_457.pkl,457,bb2e11db-0bb3-43b2-8cc1-15cd0bc45804,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.7581418950087646,0.730380870155508,0.03325128933754777,0.7985542378602244
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_433.pkl,433,6d2ca99b-7746-4412-bb25-76d558b6a27f,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8450757575757576,0.8349264057972301,0.03195826807005816,0.863793810771464
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_432.pkl,432,b44f31db-b3c0-4841-ba26-9226ee60e1b1,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.7672241756153189,0.7563717509696574,0.03528564858727605,0.7923428605079157
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_429.pkl,429,eba07a0e-7284-4dbb-927e-c0126336ca2d,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8430983973806652,0.8428630558089921,0.03636402844001862,0.8519467623123065
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_395.pkl,395,396e73b5-6123-41c3-b501-1f479d142830,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8411416975472031,0.8394297677311041,0.035006614583623134,0.8541665366571811
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_394.pkl,394,4168c12c-2457-4da5-ae2f-2696528e4ec5,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8308553597650514,0.8327038791175281,0.030385570977111233,0.8355759305511478
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_391.pkl,391,9faf7680-be87-40c9-be1a-6f3d794aa702,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8802180395080135,0.8854554343844195,0.032723740879465175,0.8968683098839279
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_379.pkl,379,b6d97788-4071-404a-adb5-58dd38399ab3,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8342696629213483,0.8177489877339518,0.03524514323521367,0.8662809121842515
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_376.pkl,376,0fac8265-4078-4103-827c-1006ff6eae54,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8092210563756003,0.8109919453065598,0.03577880073885696,0.8249948043692121
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_367.pkl,367,5121c73a-295e-4a60-a20b-08fd50d2570e,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8234814143245693,0.8205004962941583,0.033496076692780125,0.8338139801426165
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_342.pkl,342,cd865895-b6e1-4b32-9dd6-1436956a18ac,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.848861007296672,0.8490364837838131,0.03423003417812668,0.8498947156054385
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_284.pkl,284,fbc17938-92f7-4d34-beda-4896d1853321,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.847131030545247,0.8407146797682661,0.030369304751722965,0.868494396518988
